,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
15921,6192,2272,2010.04,2016.04,2010.04,2015.04,932.19,751,18.52,0.1457109999999999,44.31137796,23.56,2,96.0,6,11.4,0,0,14.84533673111111,1
18213,2269,0,2011.09,2016.09,2011.09,2015.09,339.82,0,16.04,0.1457109999999999,44.31137796,10.08,1,30.36,4,10.392,0,0,14.820352314444442,1
18376,21414,0,2012.06,2016.06,2012.06,2015.06,2167.42,1135,127.46,0.1169099999999999,40.606701,15.84,1,275.24,4,17.320999999999998,1,1,27.194217060606054,1
19496,12462,0,2009.1,2016.1,2009.1,2015.1,1524.38,0,38.77,0.1640569999999999,44.31137796,9.2,1,105.57,6,13.85,1,0,14.85006061444444,1
18643,12381,0,2013.07,2016.07,2015.06,2015.07,1310.39,0,99.29,0.114604,40.606701,39.6,1,161.65,3,19.8,0,1,22.22802463636363,1
17,0,0,2008.07,2016.12,2008.07,2016.01,0.0,0,298.44,0.092453,59.17346796,0.24,1,0.0,8,100.0,0,0,34.76470816666667,0
14091,59865,0,2012.08,2016.08,2013.1,2015.08,8809.63,8895,16.99,0.142819,44.31137796,14.7,1,701.88,3,13.856,1,1,14.824345364444444,1
12817,111860,107685,2011.12,2016.12,2015.11,2015.12,4410.68,2834,145.71,0.114782,40.606701,0.64,2,508.51,4,15.001,0,1,27.2534315,1
6898,25940,0,2008.12,2016.12,2008.12,2015.12,2336.66,2768,131.42,0.1005279999999999,58.99595196,-5.1,1,262.96,7,19.8,0,0,34.63059801666666,0
12903,125429,0,2009.05,2016.01,2015.12,2015.02,12112.75,0,142.2,0.111124,40.606701,-0.12,1,832.11,7,80.0,0,1,27.247987444444444,1
16950,2790,0,2013.02,2016.02,2013.02,2015.02,305.35,226,18.74,0.120372,40.606701,49.2,1,37.76,3,19.71,1,1,27.23849504444444,1
3014,30597,11743,2011.11,2016.1,2015.1,2014.12,3826.11,6514,0.0,0.228671,46.30537836,26.96,3,145.03,4,12.0,1,0,15.028704325555555,0
11578,107869,0,2012.06,2016.06,2012.06,2015.06,3035.22,33992,167.76,0.1001669999999999,58.99595196,0.0,1,96.57,4,30.0,1,1,34.698840350000005,1
16360,6021,0,2009.12,2016.1,2009.12,2015.11,166.86,0,13.94,0.146348,46.30537836,21.92,1,14.1,6,10.56,0,1,14.89213738666667,1
12286,43242,391330,2011.06,2016.06,2014.08,2015.06,4417.72,7998,156.88,0.115174,40.606701,52.44,2,487.82,5,35.0,0,0,27.252145666666667,1
6464,41530,0,2011.07,2016.07,2011.07,2015.07,175.01,0,12.41,0.1457109999999999,44.31137796,19.41,1,16.46,5,13.8,0,0,14.83026759222222,0
9157,436,0,2013.02,2016.02,2013.02,2015.02,71.36,0,16.49,0.173841,44.44470996,0.12,1,12.33,3,13.856,0,0,14.873378375555555,0
17973,14305,0,2012.02,2016.02,2012.02,2015.02,1271.32,1083,146.86,0.1017,58.99595196,0.0,1,161.62,4,13.85,1,1,34.745491584444444,1
18128,35855,0,2011.06,2016.06,2015.01,2015.06,2475.85,2334,0.0,0.142819,44.31137796,19.28,1,172.89,5,13.2,1,1,14.833293064444446,1
17912,16596,0,2010.06,2016.1,2013.1,2015.1,430.17,235,29.24,0.146348,46.30537836,27.28,1,40.55,6,13.15,1,1,14.926615786666664,1
3117,14377,0,2010.01,2016.04,2010.01,2015.04,1335.07,0,29.87,0.1620329999999999,44.31137796,25.7,1,116.25,6,13.856,0,1,14.878948503333334,0
1428,10694,0,2013.04,2016.09,2015.09,2015.03,755.0,1647,16.57,0.138847,44.31137796,13.4,1,38.87,3,13.856,0,0,14.828527708888888,0
19343,13081,0,2011.01,2017.01,2015.05,2016.01,1381.54,3396,130.68,0.1163299999999999,40.606701,59.88,1,161.67,5,30.0,0,0,27.14506645,1
14721,12381,0,2013.07,2016.07,2015.06,2015.07,1310.39,0,99.29,0.114604,40.606701,39.6,1,161.65,3,19.8,0,1,22.22802463636363,1
483,8798,0,2009.1,2016.1,2009.1,2015.1,896.96,837,132.17,0.1152369999999999,40.9390266,30.44,1,101.53,6,22.8,0,0,27.218083655555557,0
13705,12980,0,2010.05,2016.05,2010.05,2015.05,1252.46,1316,144.4,0.115174,40.606701,24.42,1,147.99,6,17.0,1,1,27.20682391666666,1
12808,5994,0,2010.09,2016.09,2010.09,2015.09,898.12,0,15.54,0.1457109999999999,44.31137796,13.4,1,87.85,5,13.856,0,0,14.820352281111106,1
12324,58132,0,2012.03,2016.11,2013.11,2015.11,3684.19,2834,148.12,0.1152369999999999,40.606701,62.16,1,443.17,4,41.5,1,1,27.160601111111102,1
17491,8571,3850,2010.01,2016.03,2010.01,2015.03,905.21,0,17.45,0.165794,44.31137796,33.06,2,90.06,6,14.49,0,0,14.88643380888889,1
6636,1740024,0,2010.05,2016.05,2010.05,2015.05,4010.19,3771,16.12,0.1646369999999999,44.31137796,22.95,1,376.18,6,13.856,0,0,14.87505759777778,0
3785,9155,0,2009.08,2016.08,2009.08,2015.08,1365.12,0,16.46,0.144902,44.31137796,12.36,1,120.45,6,10.392,0,0,14.824962842222224,0
3246,22588,0,2012.1,2016.1,2013.12,2015.1,2436.43,1492,132.54,0.1152369999999999,40.606701,6.6,1,289.16,3,19.8,0,0,27.162528055555548,0
177,5966,0,2012.1,2016.05,2015.05,2014.1,1018.81,0,11.38,0.2292719999999999,45.80687796,36.74,2,61.35,3,12.5,1,1,15.248587458888888,0
2392,27575,0,2012.07,2016.07,2015.06,2015.07,2855.86,3383,131.38,0.1157609999999999,40.606701,24.26,1,344.62,4,31.5,1,1,27.25233925,0
14577,16748,0,2012.05,2016.08,2013.09,2015.08,2462.08,4484,15.18,0.142819,44.31137796,14.7,1,235.01,4,13.856,1,0,14.81938809777778,1
19942,19051,0,2009.12,2016.12,2009.12,2015.12,1776.6,0,16.35,0.165022,44.31137796,2.8,1,154.25,6,10.392,0,0,14.84052586545454,1
14363,56429,0,2009.1,2016.1,2014.06,2015.1,5855.58,5352,135.36,0.112922,40.606701,5.52,1,504.14,6,33.0,0,0,27.25201722222222,1
18041,44473,0,2008.07,2016.06,2008.07,2015.06,3851.34,6981,131.77,0.097701,58.99595196,0.0,1,387.95,8,20.0,0,0,34.697068683333335,1
10744,17675,7316,2010.03,2016.03,2010.03,2015.03,2626.9,0,0.0,0.144149,44.31137796,30.86,2,296.17,6,15.0,1,1,14.849545281111112,0
1155,977,0,2011.12,2016.09,2015.09,2015.01,159.91,0,14.88,0.198096,46.30537836,26.54,2,10.11,4,10.392,0,0,15.053609808888892,0
2695,1001,0,2012.11,2016.11,2015.11,2015.11,101.47,662,135.13,0.115939,41.27136420000001,48.36,1,9.7,3,25.0,0,0,27.22130285,0
1100,13672,0,2009.09,2016.09,2009.09,2015.09,702.32,452,131.31,0.115174,40.606701,17.73,1,78.43,6,19.8,0,1,27.17010225,0
3526,153277,0,2009.08,2016.08,2009.08,2015.08,791.4,0,62.86,0.144902,44.31137796,12.36,1,72.91,6,10.392,0,0,14.824962808888888,0
18616,1139683,0,2011.1,2016.1,2011.1,2015.1,5146.97,6238,14.95,0.1646369999999999,44.31137796,7.95999999999999,1,417.94,4,11.95,1,1,14.84950298111111,1
2773,11987,0,2013.03,2016.03,2013.03,2015.03,1779.57,0,14.87,0.143801,44.31137796,28.45,1,193.77,3,13.856,1,1,14.849438864444446,1
18232,8701,0,2009.12,2016.12,2009.12,2015.12,872.62,1060,131.38,0.1152369999999999,40.9390266,17.16,1,99.2,6,16.5,0,0,27.144418999999992,1
7720,3442,15592,2013.05,2016.05,2014.04,2015.05,518.87,1101,19.04,0.1457109999999999,44.31137796,24.42,2,51.31,3,13.2,0,1,14.86513934777778,0
14491,20202,0,2012.05,2016.05,2015.04,2015.06,743.52,669,129.24,0.11634,40.606701,33.99,1,96.31,4,19.0,1,1,27.20884838888888,1
5300,6681,0,2012.03,2016.03,2014.06,2015.03,1011.65,0,18.65,0.146694,44.31137796,30.22,1,109.0,4,13.2,1,1,14.865292681111113,0
7910,11998,0,2010.02,2016.03,2010.02,2015.03,1220.76,1061,130.32,0.1169,40.606701,27.19,1,136.77,6,15.01,1,0,27.225663316666665,0
9275,11424,0,2009.08,2016.08,2009.08,2015.08,1679.92,0,39.87,0.142819,44.31137796,14.04,1,133.41,6,13.2,0,1,14.82434539777778,0
19270,1495,0,2012.12,2016.11,2015.11,2014.12,349.57,221,17.42,0.138847,44.31137796,5.52,1,8.48,3,10.392,0,0,18.586833347777777,1
8361,507715,0,2013.01,2017.01,2013.01,2016.01,6865.67,8481,145.22,0.1169019999999999,40.606701,32.88,1,833.97,3,33.0,1,1,27.144295583333328,1
16215,215973,0,2005.12,2016.12,2015.11,2015.12,21226.48,13385,143.39,0.109227,40.606701,-0.12,1,1372.93,10,65.0,0,0,27.141240833333327,1
11354,16403,0,2013.02,2016.02,2015.03,2015.02,1675.12,0,117.18,0.115172,40.606701,44.88,1,224.51,3,30.0,1,1,27.252022,1
3737,5094,0,2013.06,2016.06,2015.05,2015.06,548.22,515,145.73,0.1157609999999999,40.606701,69.04,1,67.82,3,43.64,1,1,27.199473999999995,1
652,4181,110975,2011.09,2016.11,2011.09,2015.11,612.59,683,18.32,0.146348,45.80687796,20.61,2,59.98,4,12.5,1,0,14.851037986666665,0
9494,1609,0,2010.06,2016.06,2010.06,2015.07,241.79,0,16.8,0.1457109999999999,44.31137796,16.84,1,33.8,6,10.35,0,0,14.83026759222222,0
11267,7872,0,2011.12,2016.12,2015.11,2015.12,1176.25,0,18.37,0.144039,45.30837756,34.68,1,125.81,4,13.856,1,1,14.815073686666668,1
15976,7792,0,2010.1,2016.1,2013.08,2015.1,1152.35,0,10.1,0.143166,44.31137796,26.28,1,121.09,5,11.5,0,0,14.831615701818183,1
1068,16556,0,2012.06,2016.06,2012.06,2015.06,186.11,0,17.21,0.1457109999999999,44.31137796,21.52,1,17.5,4,13.2,1,1,14.835225197777778,1
2058,641891,21562,2011.12,2016.12,2015.05,2015.12,3491.64,2707,131.15,0.1165089999999999,40.606701,1.36,3,421.27,4,31.5,1,1,27.25415708333333,0
2966,108536,173,2012.05,2016.1,2014.01,2015.1,476.84,0,0.0,0.1128599999999999,40.606701,11.56,2,54.62,4,17.32,1,1,27.204506333333327,0
6452,13645,0,2010.07,2016.07,2010.07,2015.07,1476.64,4409,17.0,0.16695,44.31137796,18.24,1,120.02,6,14.49,0,0,14.865408203333333,0
12664,6735,0,2009.07,2016.07,2009.07,2015.07,727.45,0,0.0,0.165793,44.31137796,34.68,1,74.19,7,13.856,0,0,14.865872531111112,1
6408,6748,0,2013.03,2016.03,2013.03,2015.03,844.88,0,12.6,0.165794,44.31137796,23.76,1,100.56,3,10.392,1,0,14.88643380888889,0
4969,4939487,1860052,2011.06,2016.06,2011.06,2015.06,7170.29,6296,145.41,0.113206,40.728885,-0.12,2,482.16,5,46.2,1,0,27.246576166666667,0
1679,22812,0,2009.08,2016.08,2009.08,2015.09,2085.08,2027,143.66,0.115174,40.606701,16.56,1,248.08,6,26.4,1,1,27.17010225,0
14401,14529,0,2012.03,2016.03,2012.03,2015.03,2108.39,0,16.85,0.144149,44.31137796,27.14,4,193.17,4,13.2,1,1,14.805260281111105,1
17728,507715,0,2013.01,2017.01,2013.01,2016.01,0.0,0,145.67,0.120372,40.606701,99.96,1,0.0,3,40.0,1,1,27.147762972222218,1
10499,14308,0,2009.07,2016.07,2009.07,2015.07,1437.19,1823,144.39,0.115174,40.606701,21.05,1,163.75,7,19.8,1,0,27.19247969696969,0
6380,19033,0,2009.11,2016.11,2009.11,2015.11,869.96,1803,20.2,0.146348,45.80687796,21.78,1,76.67,6,13.2,0,0,14.852203375555554,0
3729,0,0,2009.12,2016.12,2009.12,2015.12,1581.12,0,0.0,0.165018,44.31137796,2.78,1,120.21,6,10.35,0,0,14.84059362555555,0
13922,37066,0,2012.05,2016.08,2014.08,2015.08,5460.36,3765,15.04,0.142819,44.31137796,11.04,1,454.63,4,10.392,0,0,14.829302764444444,1
18941,40507,0,2012.11,2017.01,2014.01,2016.01,3885.96,0,116.58,0.114588,40.606701,30.0,1,489.38,3,20.0,1,0,27.141790611111105,1
11171,27311,0,2010.08,2016.08,2015.06,2015.08,1452.72,1719,16.38,0.141666,44.31137796,11.04,1,118.32,5,10.392,0,0,14.824375953333336,0
15036,1251,0,2012.04,2016.04,2012.04,2015.04,189.51,0,15.06,0.146694,44.31137796,28.6,1,24.04,4,13.856,0,1,14.845555842222224,1
6019,3366,0,2012.05,2016.05,2015.04,2015.05,503.33,144,13.75,0.145137,44.31137796,19.2,1,49.58,4,10.392,1,1,14.840037514444449,0
2148,23039,0,2009.08,2016.09,2014.09,2015.09,1403.83,2674,9.77,0.161165,44.31137796,9.96000000000001,1,73.34,6,11.5,0,0,14.862910458888887,0
15405,16262,0,2012.08,2016.08,2013.1,2015.08,2405.94,0,17.29,0.1457109999999999,44.31137796,23.4,1,221.92,3,10.39,1,1,14.82474503111111,1
20160,4475,0,2009.11,2016.11,2009.11,2015.11,579.26,915,38.32,0.1670859999999999,45.80687796,17.13,1,44.96,6,10.392,0,0,14.887727764444442,1
19070,724522,51366,2012.07,2016.07,2012.07,2015.07,2356.8,0,110.41,0.115174,40.606701,12.72,2,300.5,4,16.5,0,0,27.18846308333333,1
2592,16359,0,2009.1,2016.1,2009.1,2015.1,397.62,0,98.8,0.1152369999999999,40.9390266,49.92,1,66.52,6,20.0,0,1,22.694415266666667,0
7677,48667,0,2013.04,2016.1,2013.1,2015.1,312.83,0,15.93,0.140621,44.31137796,9.919999999999993,1,22.61,3,13.2,0,0,14.818770781111107,1
12062,9834,0,2013.06,2016.06,2013.11,2015.06,1474.87,0,17.3,0.1457109999999999,44.31137796,25.56,2,147.04,3,13.856,1,1,14.835225231111112,1
4758,10392,77457,2009.08,2016.08,2015.07,2015.08,1031.69,1566,131.42,0.114604,40.606701,44.58,2,102.68,6,39.6,0,0,27.17899288888889,0
18965,88854,0,2003.12,2016.12,2015.11,2015.12,8331.08,9578,132.11,0.110615,40.606701,20.16,1,773.74,12,20.16,0,0,27.14287866666666,1
1732,16204,0,2009.12,2016.12,2009.12,2015.12,1785.71,0,37.36,0.165022,44.31137796,2.78,1,134.64,6,10.35,0,1,14.840593758888884,0
19196,33224,828344,2012.03,2016.03,2015.11,2015.03,3385.06,3499,148.29,0.1186359999999999,40.606701,20.26,3,430.13,4,15.001,1,1,27.227980233333334,1
14449,21679,0,2013.06,2016.06,2014.06,2015.06,2131.01,798,128.3,0.1169099999999999,40.606701,14.68,1,279.82,3,16.0,1,1,27.253645166666665,1
17424,2079,0,2009.1,2016.1,2015.08,2015.1,310.22,0,16.24,0.141434,44.31137796,7.8,1,22.66,6,10.392,1,0,14.815738168484849,1
12495,12353,0,2011.12,2016.12,2015.11,2015.12,472.42,741,16.95,0.14346,46.30537836,20.54,1,35.87,4,10.392,1,1,14.805502281111105,1
11686,8120,0,2011.04,2016.04,2011.04,2015.04,1201.75,0,12.27,0.143166,44.31137796,29.76,1,154.6,5,13.2,0,0,14.844358397777778,1
10736,2378,0,2012.02,2016.02,2015.12,2015.02,451.89,411,18.37,0.142881,44.31137796,52.56,1,40.01,4,15.0,1,1,15.316990397777776,0
13325,3335,0,2011.11,2016.11,2011.11,2015.11,503.05,750,9.55,0.147506,45.80687796,18.15,2,48.32,4,11.0,1,0,14.852483092222217,1
12844,21122,8645,2012.03,2016.03,2012.03,2015.03,2190.92,1771,144.39,0.1186359999999999,40.606701,44.32,2,261.77,4,32.729,1,1,27.227980233333334,1
1349,-125276,0,2008.07,2016.12,2008.07,2016.01,0.0,0,330.55,0.092453,59.17346796,0.24,1,0.0,8,100.0,0,0,34.76470816666667,1
11724,35477,5748,2012.05,2016.05,2015.04,2015.05,3466.17,2685,129.96,0.1157609999999999,40.606701,25.92,4,435.09,4,17.320999999999998,1,1,27.25291916666667,1
13113,6892,0,2010.08,2016.12,2015.11,2015.12,1027.18,0,18.37,0.142591,44.31137796,37.56,1,101.14,5,15.0,1,1,14.819802181111111,1
856,2532,0,2010.05,2016.05,2010.05,2015.05,325.36,228,18.08,0.165214,44.31137796,24.42,1,27.55,6,13.2,0,0,14.876326764444448,0
5986,14468,0,2010.01,2016.03,2010.01,2015.03,721.91,762,131.01,0.1169,40.606701,70.42,1,78.54,6,31.05,0,1,27.225663316666665,0
10717,2882597,976731,2012.09,2016.09,2012.09,2015.09,3693.8,2746,16.29,0.1640569999999999,44.31137796,11.95,2,280.8,3,13.856,0,0,14.855095125555556,0
9589,16596,0,2010.06,2016.1,2013.1,2015.1,512.06,233,17.68,0.146348,45.80687796,22.96,1,46.38,6,13.15,1,1,14.907260610909084,1
15798,0,54946,2013.06,2016.06,2013.11,2015.06,0.0,0,1.78,0.114481,40.606701,25.44,2,678.99,3,43.648,1,1,27.19253786666666,1
9607,20701,0,2009.05,2016.05,2009.05,2015.05,1155.13,812,132.14,0.115174,40.606701,37.98,1,118.66,7,26.4,0,1,27.20682391666666,0
9051,7357,0,2010.02,2016.02,2014.06,2015.02,1097.76,0,0.72,0.144149,44.31137796,34.68,1,118.17,6,13.856,0,0,14.86453209777778,0
13715,81507,0,2012.03,2016.03,2012.03,2015.03,34.14,0,119.31,0.120372,40.606701,58.98,1,4.58,4,26.0,1,1,27.229286233333333,1
19922,39549,0,2012.04,2016.04,2015.04,2015.04,4149.26,2477,126.77,0.1157609999999999,40.606701,20.88,1,508.6,4,17.320999999999998,1,1,27.21699444444444,1
7293,6175,0,2011.07,2016.07,2011.07,2015.07,862.63,0,13.88,0.16695,44.31137796,14.64,1,69.03,5,10.392,1,1,14.866869258888888,0
5764,6753,0,2008.04,2016.04,2015.04,2015.04,648.93,488,147.76,0.114604,40.606701,153.02,1,79.1,8,75.0,1,0,27.21561753333333,0
12737,97951,0,2012.05,2016.05,2012.05,2015.06,4518.24,3996,144.05,0.1169099999999999,40.606701,21.0,1,571.88,4,19.8,1,1,27.208562138888883,1
10918,3329244,867921,2011.02,2016.02,2011.02,2015.02,1643.62,1821,16.15,0.1640579999999999,44.31137796,23.4,2,135.53,5,10.392,0,0,14.890118192222223,0
16219,8118,0,2012.04,2016.04,2015.04,2015.04,785.17,865,0.0,0.114604,40.606701,99.96,1,91.72,4,40.0,0,0,27.215568616666665,1
9110,24171,6901,2013.05,2016.05,2014.05,2015.06,3517.71,1678,15.03,0.142065,44.31137796,19.28,2,270.68,3,10.392,1,1,14.848605864444446,0
16044,2222,0,2011.02,2016.02,2015.12,2015.02,336.04,0,17.84,0.144963,44.31137796,33.12,1,34.56,5,13.2,1,1,14.805781119999994,1
8644,9319,0,2010.06,2016.06,2010.06,2015.06,931.23,795,145.41,0.115174,40.606701,27.44,1,103.95,6,17.32,1,1,27.197643499999995,0
6512,3569,0,2011.11,2016.11,2014.06,2015.11,545.58,0,15.84,0.147506,45.80687796,17.13,1,59.4,4,10.392,0,0,14.910857683636364,1
17189,4896,0,2012.02,2016.03,2014.03,2015.03,931.11,0,16.53,0.186188,45.80687796,33.62,2,441.93,4,10.392,1,1,15.316886653333333,1
14746,7459,0,2013.01,2016.01,2015.11,2015.01,804.66,2400,16.42,0.162327,44.31137796,32.88,1,87.36,3,13.15,1,1,14.86062850888889,1
3129,63053,0,2011.1,2016.1,2011.1,2015.11,1507.07,0,0.0,0.147506,45.30837756,29.64,1,140.79,4,13.15,1,1,14.838594258888884,1
13501,8701,0,2009.12,2016.12,2009.12,2015.12,872.62,1060,131.38,0.1152369999999999,40.9390266,17.16,1,99.2,6,16.5,0,0,27.144418999999992,1
8642,14345,0,2012.1,2016.1,2015.08,2015.1,585.71,680,16.59,0.14346,45.80687796,23.04,1,51.16,3,13.2,1,1,14.918270820000004,0
789,14365,0,2012.04,2016.04,2012.04,2015.04,2115.49,2501,0.0,0.142819,44.31137796,27.88,1,176.78,4,15.0,1,1,14.844255508888889,0
6318,5674,0,2011.03,2016.03,2011.03,2015.03,407.89,497,16.19,0.142881,44.31137796,31.64,1,41.31,5,13.856,0,0,14.850491781111112,0
13387,3871,0,2012.08,2016.08,2012.08,2015.08,390.04,348,127.84,0.1169099999999999,40.606701,51.96,1,48.27,3,20.785,1,1,27.182175,1
9531,4441,9470,2012.1,2016.05,2014.05,2015.05,567.92,0,11.39,0.161743,44.31137796,21.48,3,57.49,3,10.392,1,0,14.88330630888889,0
2935,7018,0,2011.07,2016.07,2015.05,2015.07,1037.99,731,7.63,0.142822,44.31137796,20.34,1,83.51,5,14.49,1,1,14.864178375555555,0
4061,66861,0,2005.04,2016.04,2005.04,2015.04,6295.43,6654,131.89,0.113323,40.606701,20.92,1,576.91,11,26.4,0,0,27.214380755555556,0
10888,2744,0,2011.06,2016.06,2011.06,2015.06,411.93,0,16.51,0.1457109999999999,44.31137796,22.44,1,41.33,5,13.8,0,0,14.835225197777778,0
2904,16016,0,2009.12,2016.12,2013.11,2015.12,403.64,724,131.87,0.1005279999999999,58.99595196,-1.8,1,48.77,6,6.928,0,0,34.63059801666666,0
18274,11750,0,2009.1,2016.1,2015.08,2015.1,1727.02,2453,16.54,0.142881,45.30837756,29.76,1,135.09,6,13.2,0,0,14.88531213111111,1
282,30657,0,2012.03,2016.03,2015.03,2015.03,3066.08,2070,129.71,0.114015,40.606701,40.52,3,367.57,4,30.0,1,1,27.25088225,0
300,56637,70491,2009.1,2016.1,2014.06,2015.1,5784.92,4502,132.15,0.112922,40.606701,11.3,2,541.21,6,41.5,0,0,27.25201722222222,0
12186,41606,0,2009.09,2016.09,2015.07,2015.09,824.93,625,17.01,0.141434,44.31137796,14.03,1,68.83,6,14.5,0,0,14.819320181111111,1
14736,27212,108663,2009.11,2016.11,2009.11,2015.11,271.17,0,14.96,0.146348,46.30537836,26.73,2,29.98,6,13.2,0,0,14.86609224222222,1
3717,211048,0,2011.03,2016.03,2013.11,2015.03,2622.52,0,144.85,0.1169,40.606701,31.1,1,305.27,5,23.0,1,0,27.225663316666665,0
8029,17069,0,2010.08,2016.08,2010.08,2015.08,2512.31,0,19.34,0.142819,44.31137796,11.04,1,201.78,5,10.39,1,1,14.824345364444444,0
26,2940360,155531,2010.1,2016.1,2010.1,2015.1,610.58,467,131.31,0.1165089999999999,41.1052014,41.6,2,77.09,5,25.0,0,0,27.24896373333333,0
19079,8527,7848,2010.12,2016.12,2015.11,2015.12,1014.12,0,15.3,0.164775,45.30837756,11.82,2,84.86,5,10.35,0,0,14.84136453666666,1
16274,3636,0,2011.08,2016.09,2015.08,2015.09,316.15,0,120.02,0.126753,37.929294,-254.52,1,142.25,4,6.6,1,1,32.85008773888889,1
18949,19770,0,2011.11,2016.11,2015.09,2015.11,2416.97,0,26.82,0.163868,44.31137796,6.18,1,174.68,4,13.2,0,0,14.84620303666666,1
10245,16235,0,2011.07,2016.07,2014.05,2015.07,2406.58,1050,16.18,0.143166,44.31137796,17.45,1,203.18,5,13.856,0,0,14.864101264444445,0
1949,0,0,2008.07,2016.12,2008.07,2016.01,0.0,0,364.98,0.092453,59.17346796,0.48,1,0.0,8,260.0,0,0,34.76470816666667,0
8774,43160,254287,2004.11,2017.01,2015.1,2016.01,2927.54,2493,131.2,0.142881,44.31137796,29.64,2,313.87,11,19.8,0,0,27.17844133333333,0
18033,6372,0,2012.11,2016.11,2015.09,2015.11,440.99,0,17.05,0.142881,46.30537836,26.04,1,46.26,3,10.392,1,1,14.88554749777778,1
20269,131385,0,2010.01,2016.02,2010.01,2015.02,2.96,0,131.77,0.120372,40.606701,37.44,1,0.49,6,15.001,0,0,27.23849504444444,1
10283,9558,0,2012.1,2016.05,2014.05,2015.06,972.31,0,117.18,0.1128599999999999,40.606701,37.17,1,177.88,3,35.0,1,1,27.20378383333333,0
5621,225936,0,2012.11,2016.11,2013.12,2015.11,21775.83,20253,171.1,0.110955,40.606701,-12.27,1,1679.7,3,66.0,1,0,27.149546606060603,0
14404,2433,0,2013.02,2016.02,2015.02,2015.02,605.35,0,19.34,0.142881,44.31137796,0.12,1,252.49,3,13.2,1,0,18.743227208888896,1
2074,160974,0,2010.01,2017.01,2013.09,2016.01,1476.57,1570,129.94,0.1186359999999999,40.606701,34.44,1,199.41,6,23.01,1,1,27.236465933333328,1
10944,10060,0,2011.07,2016.07,2014.06,2015.07,1509.35,1635,13.73,0.1457109999999999,44.31137796,17.45,1,139.45,5,13.856,1,1,14.864855514444445,0
12341,5683,0,2012.04,2016.04,2012.04,2015.05,858.34,0,11.43,0.1457109999999999,44.31137796,37.56,1,114.14,4,15.0,1,1,14.843495465454549,1
13027,47386,0,2010.05,2016.05,2015.12,2015.05,5167.57,2195,92.86,0.114481,40.606701,21.39,1,944.17,6,31.177,0,0,27.20786252777777,1
11926,507715,0,2013.01,2017.01,2013.01,2016.01,87.74,80,145.22,0.120372,40.606701,49.44,1,10.79,3,19.8,1,1,27.147762972222218,1
12095,0,0,2011.1,2016.1,2011.1,2015.1,0.0,0,24.59,0.168242,46.30537836,23.92,1,0.0,4,11.5,0,1,14.963025881111108,1
9383,226545,303244,2010.01,2017.01,2010.01,2016.01,20354.58,23586,348.01,0.100092,58.99595196,0.12,2,1266.71,6,60.0,1,0,34.627868127777774,0
8056,6220,0,2010.01,2016.03,2010.01,2015.03,942.65,0,5.57,0.146694,44.31137796,30.22,1,100.79,6,13.2,0,0,14.850491781111112,1
13469,111860,107685,2011.12,2016.12,2015.11,2015.12,4410.68,2834,145.71,0.114782,40.606701,0.64,2,508.51,4,15.001,0,1,27.2534315,1
13762,10549,0,2010.05,2016.05,2010.05,2015.05,1579.04,0,14.6,0.1457109999999999,44.31137796,24.42,1,150.87,6,13.2,0,0,14.840182903333336,1
15335,10313,0,2010.08,2016.08,2010.08,2015.08,879.28,856,145.36,0.115174,40.606701,23.4,1,101.39,5,20.785,1,1,27.179282666666666,1
1954,21673,0,2011.11,2016.11,2015.09,2015.11,3176.36,1919,19.21,0.142322,44.31137796,6.15,1,207.98,4,13.164,1,1,14.824404370000002,0
19433,13790,0,2011.12,2017.01,2016.01,2015.12,2035.31,2293,19.32,0.142881,44.31137796,23.4,1,179.99,4,10.39,1,0,14.804713842222217,1
2019,752,0,2011.12,2016.12,2015.11,2015.12,86.23,9,17.52,0.163618,46.30537836,20.54,1,15.3,4,10.392,0,0,14.840979208888886,0
17046,80921,0,2012.02,2016.09,2012.02,2015.09,7774.73,4320,132.58,0.111125,40.606701,34.92,1,711.38,4,35.0,0,0,27.166485883333333,1
8353,1722179,1192414,2012.05,2016.04,2014.04,2015.04,4735.87,11354,16.16,0.161743,44.31137796,19.28,2,384.67,4,10.392,0,0,14.87819387,0
18476,118901,0,2011.02,2017.01,2016.01,2015.02,7774.86,4528,20.18,0.142417,44.31137796,33.84,1,609.72,5,15.0,1,1,14.804965064444438,1
1319,15150,0,2013.03,2016.03,2013.03,2015.03,1637.98,4700,10.37,0.1640579999999999,44.31137796,29.76,1,134.5,3,14.49,1,0,14.885081642222223,0
8649,23543,71975,2012.12,2016.12,2015.11,2015.12,3438.66,0,15.61,0.143478,44.31137796,2.78,2,319.49,3,10.35,0,0,14.809227458888884,0
16003,8256,0,2010.06,2016.06,2015.04,2015.06,1221.89,0,8.52,0.1443279999999999,44.31137796,17.92,1,121.56,6,11.0,1,1,14.834542208888893,1
7662,8381,0,2010.1,2016.06,2015.06,2014.1,1028.4,1283,65.44,0.141083,44.31137796,15.16,1,120.28,5,10.392,1,1,21.00447150444444,0
