,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
3840,490220,0,2012.11,2016.11,2016.01,2015.11,40504.97,115756,398.5,0.094954,58.99595196,-34.86,1,2254.69,3,150.0,0,0,34.63737287777778,0
8632,17937,0,2011.12,2016.12,2011.12,2015.12,0.0,0,0.0,0.0006,0.0,3.9,1,162.74,4,10.392,0,0,0.0001999999999999,0
14683,6110,0,2010.06,2016.06,2010.06,2015.06,696.04,0,9.91,0.16695,44.31137796,23.52,1,72.64,6,14.49,0,0,14.87193639222222,0
13179,633,0,2012.1,2016.11,2014.11,2015.11,93.82,122,0.0,0.146348,46.30537836,26.73,1,10.3,3,13.2,0,1,14.926038008888886,0
10064,9423,0,2009.09,2016.09,2009.09,2015.09,953.79,1001,131.76,0.115174,40.606701,17.73,1,103.81,6,19.8,0,1,27.171495749999995,0
11393,9033,0,2009.09,2016.09,2009.09,2015.09,1343.74,0,19.66,0.144902,44.31137796,10.03,1,119.74,6,10.35,0,0,14.81999561444444,0
3274,5139,0,2009.08,2016.08,2015.06,2015.08,565.28,0,74.64,0.16464,44.31137796,15.72,1,53.67,6,13.2,1,0,14.860386592222223,0
10579,43785,0,2011.07,2016.07,2015.06,2015.07,656.99,968,145.61,0.11634,40.606701,42.23,1,75.83,5,31.17,1,1,27.19092094444444,0
15621,5284,0,2011.05,2016.05,2015.04,2015.05,783.17,1461,19.45,0.14398,44.31137796,26.04,1,80.74,5,10.39,1,1,14.86432884777778,1
2467,1743025,0,2010.04,2016.04,2010.04,2015.04,5873.19,6373,132.53,0.114481,40.606701,12.46,1,714.15,6,15.785,0,0,27.21553975555555,0
7397,11133,0,2013.06,2016.06,2015.04,2015.06,1652.78,0,19.61,0.1402769999999999,44.31137796,15.16,1,127.09,3,10.392,0,0,14.836793350303031,0
7954,8113,13477,2012.04,2016.04,2015.04,2015.04,858.25,778,146.2,0.1151819999999999,40.606701,33.62,2,100.41,4,16.5,1,0,27.21701495,0
11984,3091,0,2011.09,2016.09,2011.09,2015.09,463.7,0,15.09,0.1457109999999999,44.31137796,10.08,1,47.72,4,10.392,0,0,14.820352314444442,0
7190,2109829,0,2009.09,2016.03,2009.09,2015.03,10561.34,10335,26.26,0.1640579999999999,44.31137796,27.14,1,520.92,6,13.2,0,0,14.885081642222223,0
10677,103418,133476,2009.11,2016.11,2009.11,2015.11,1543.79,2266,17.78,0.1446309999999999,44.31137796,4.86,2,137.7,6,10.392,0,1,14.810724906666662,0
3096,11200,0,2007.03,2017.01,2007.03,2016.01,0.0,3008,0.0,0.0006,0.0,33.12,1,90.22,9,13.2,1,0,0.0001999999999999,0
10416,3762,0,2010.1,2016.1,2015.08,2015.1,555.63,747,13.83,0.142881,45.30837756,19.12,1,59.72,5,13.5,1,1,14.870674575555553,1
319,117382,0,2012.03,2016.1,2015.1,2015.03,11300.22,10340,129.61,0.1100299999999999,40.606701,-5.64,1,779.48,4,34.0,1,1,27.222317983333333,0
13663,97923,0,2011.06,2016.06,2013.11,2015.06,4752.21,3192,129.25,0.114481,40.606701,11.64,1,549.66,5,20.0,1,1,27.19729516666666,0
15658,4174,0,2012.11,2016.11,2012.11,2015.11,633.23,0,15.98,0.147506,45.80687796,22.89,1,130.06,3,13.856,0,1,14.85680237454545,0
10496,1628165,0,2012.04,2016.04,2012.04,2015.04,3752.4,5416,16.29,0.161165,44.31137796,19.18,2,301.76,4,10.35,0,0,14.87864087,0
2399,35005,0,2012.05,2016.05,2014.03,2015.05,0.0,0,16.87,0.146694,44.31137796,24.75,1,0.0,4,10.392,0,1,14.80560680888888,0
6407,34490,80351,2009.12,2016.12,2015.11,2015.12,3224.6,4575,146.98,0.112352,40.606701,0.84,2,321.99,6,19.8,0,1,27.152534749999997,0
10220,5607,0,2011.07,2016.05,2015.11,2015.07,876.6,1602,21.07,0.182936,47.30237796,41.67,1,64.44,5,13.2,1,0,15.11664270888889,0
11171,50686,0,2010.01,2017.01,2010.01,2016.01,4679.14,4458,360.67,0.1017,58.99595196,0.0,1,375.4,6,25.0,0,1,34.62956404444444,1
5452,33602,70557,2013.04,2016.04,2013.04,2015.04,2279.71,1941,143.62,0.1169099999999999,40.606701,36.16,2,288.84,3,30.0,1,1,27.21774297777777,0
7144,12104,0,2012.06,2016.04,2014.04,2015.04,1211.62,2036,120.47,0.114586,40.606701,32.48,1,147.79,4,20.0,1,1,27.2229609,0
13398,53567,0,2005.05,2016.05,2005.05,2015.05,5222.7,4740,140.99,0.113323,40.606701,11.31,1,487.15,11,16.5,0,0,27.20525894444444,0
12974,47807,0,2009.11,2016.11,2009.11,2015.11,585.91,466,132.14,0.1152369999999999,41.1052014,25.77,1,69.2,6,16.5,0,0,27.19514022777777,0
25,20560,0,2012.12,2016.12,2015.11,2016.01,3037.82,3804,0.0,0.142417,44.31137796,4.14,1,255.96,3,11.0,1,0,14.815639671515148,0
11172,14640,0,2012.09,2016.09,2012.09,2015.09,2155.98,0,17.15,0.142819,44.31137796,8.93,1,145.39,3,10.35,0,0,14.819405127777776,0
6423,26271,13324,2011.12,2016.12,2014.11,2015.12,2589.69,1078,92.69,0.1165089999999999,40.606701,0.8999999999999989,2,344.99,4,20.0,1,0,27.144030388888883,0
12034,4796,0,2009.06,2016.06,2009.06,2015.06,719.36,0,17.56,0.1457109999999999,44.31137796,16.92,1,66.94,7,10.39,1,1,14.835225264444448,0
14476,7519,0,2012.01,2017.01,2012.01,2016.01,293.69,0,18.32,0.146694,44.31137796,31.32,1,30.66,4,12.5,1,1,14.805857875555551,1
6577,2940360,155531,2010.11,2016.11,2010.11,2015.11,4566.51,4367,16.13,0.166178,44.31137796,6.45,2,392.8,5,13.86,0,0,14.84442137555555,0
14029,55490,0,2011.03,2016.03,2011.03,2015.03,3763.81,8830,161.29,0.1186359999999999,40.606701,27.09,1,419.65,5,20.0,0,0,27.227980233333334,0
2653,1544909,261969,2010.07,2016.07,2010.07,2015.07,3973.84,2268,16.38,0.143166,44.31137796,13.1,2,349.1,6,10.392,0,0,14.829418764444444,0
9772,12994,0,2010.06,2016.06,2010.06,2015.06,1568.37,580,15.18,0.144902,44.31137796,20.2,1,132.12,6,13.856,1,1,14.834897264444448,0
15541,11093,0,2010.06,2016.06,2010.06,2015.06,1181.1,3333,16.41,0.1646369999999999,44.31137796,20.2,1,109.51,6,13.856,0,1,14.869910625555558,0
7434,14287,0,2012.07,2016.08,2015.06,2015.08,2087.63,1776,10.69,0.141666,44.31137796,10.98,1,150.31,4,10.35,0,0,14.83395723111111,0
2565,297785,0,2010.08,2016.08,2010.08,2015.08,1987.91,832,141.74,0.1169099999999999,40.606701,25.02,1,259.59,5,40.0,0,0,27.182175,0
6874,6582,0,2012.05,2016.05,2012.05,2015.05,989.87,0,18.27,0.1457109999999999,44.31137796,23.1,1,97.86,4,12.5,1,0,14.840182803333336,0
5263,19622,0,2009.12,2016.12,2015.1,2015.12,1578.63,0,19.3,0.143459,45.31137756,11.38,2,127.46,6,10.35,0,1,14.804603731111104,0
15331,3481,0,2011.11,2016.11,2015.09,2015.11,516.88,485,15.82,0.142881,45.80687796,17.13,1,53.46,4,10.392,1,1,14.871416514444444,1
14818,94425,878760,2012.11,2016.11,2015.1,2015.11,4107.9,4152,144.0,0.115939,40.606701,4.38,2,486.46,3,23.0,1,1,27.25500741666667,0
2200,34420,14298,2007.01,2017.01,2007.01,2016.01,0.0,0,0.0,0.0006,0.0,29.76,3,407.19,9,13.2,1,0,0.0001999999999999,0
3473,3218,0,2011.09,2016.09,2015.07,2015.09,472.47,1262,16.26,0.141666,44.31137796,13.4,1,29.71,4,13.856,0,0,14.81945162,0
7585,117182,0,2009.06,2016.09,2015.08,2015.09,4132.9,6334,151.44,0.114667,40.606701,11.11,1,464.56,7,23.1,0,0,27.25280975,0
8865,21781,0,2010.07,2016.07,2010.07,2015.07,1874.95,1800,167.76,0.1001669999999999,58.99595196,-4.08,1,218.52,6,32.0,1,1,34.687335572222224,0
3729,8071,0,2012.11,2016.11,2012.11,2015.11,1107.21,0,27.06,0.20774,44.31137796,-0.99,2,347.42,3,10.39,1,1,14.870166889696964,1
14055,19195,0,2005.08,2016.08,2005.08,2015.08,340.97,1049,340.4,0.1001669999999999,58.99595196,-5.52,1,35.54,10,36.0,0,0,34.67583079444445,0
2971,6656,0,2011.12,2016.12,2011.12,2015.12,702.42,464,146.59,0.1165089999999999,40.9390266,69.24,1,82.43,4,27.71,1,1,27.14788646666667,1
3748,15483,0,2009.09,2016.08,2015.06,2015.09,1817.48,4438,16.37,0.161165,44.31137796,11.04,1,122.36,6,10.392,0,1,14.855194926060609,0
6148,4926,0,2012.07,2016.07,2013.1,2015.07,733.69,0,18.37,0.144902,44.31137796,18.48,1,67.32,4,13.15,1,1,14.829930036666664,0
8402,17923,0,2011.08,2016.08,2011.08,2015.08,1797.85,1511,132.1,0.115174,40.606701,10.8,1,201.24,4,17.320999999999998,1,0,27.179282666666666,0
8989,393,0,2011.09,2016.09,2015.07,2015.09,45.92,0,15.44,0.162326,44.31137796,10.08,1,3.31,4,10.392,0,0,14.856363556363638,0
2688,3427,1538,2012.09,2016.09,2013.09,2015.09,497.36,0,18.22,0.140621,44.31137796,12.82,3,35.51,3,13.2,0,0,14.828659247777775,0
3532,8234,1097,2011.04,2016.04,2011.04,2015.04,826.85,2479,17.33,0.165794,44.31137796,28.6,2,87.18,5,13.856,0,0,14.881461092222224,0
15011,20026,0,2013.02,2016.02,2015.12,2015.02,2964.77,0,19.4,0.143575,44.31137796,29.76,3,276.27,3,13.2,1,1,14.804933453333328,1
7797,25695,0,2012.03,2016.03,2012.03,2015.03,690.96,1655,98.73,0.120372,40.606701,44.8,1,74.5,4,19.745,1,1,27.229286233333333,1
1892,1942,3650,2011.11,2016.08,2015.08,2014.1,287.16,431,16.47,0.142416,44.31137796,21.48,2,24.28,4,10.392,0,0,14.849593086666667,0
4388,92781,0,2012.05,2016.05,2015.04,2015.05,6495.72,0,132.95,0.113331,40.606701,24.21,1,873.64,4,35.24,0,0,27.250674888888888,0
13176,262021,1030371,2012.03,2016.12,2012.03,2016.01,3003.49,5093,0.0,0.115491,40.728885,-0.12,2,265.39,4,69.282,1,1,27.25078,0
14363,20712,0,2009.12,2016.12,2009.12,2015.12,1211.76,1136,131.77,0.1152369999999999,40.606701,1.9,1,134.9,6,15.001,0,0,27.144418999999992,0
12626,1112034,0,2010.04,2016.04,2010.04,2015.04,3263.46,2899,134.27,0.1169099999999999,40.606701,19.92,1,393.85,6,16.5,0,0,27.21774297777777,0
14302,1184,0,2010.06,2016.06,2015.04,2015.06,174.46,0,6.81,0.145137,44.31137796,16.84,1,11.74,6,10.35,1,1,14.835095953333331,0
6143,3579,0,2009.09,2016.09,2015.08,2015.09,357.55,348,130.64,0.114604,40.606701,15.5,1,38.39,6,17.25,0,1,27.171303222222217,0
14773,10494,0,2011.09,2016.01,2015.05,2015.02,1095.28,1259,130.42,0.1163299999999999,40.606701,65.76,1,130.86,4,32.9,1,1,27.18900662,1
13187,70288,0,2008.11,2016.11,2008.11,2015.11,665.04,1003,131.76,0.1005279999999999,58.99595196,-3.69,1,87.16,7,16.0,0,0,34.64205940555556,0
9224,30552,0,2010.09,2016.09,2010.09,2015.09,889.9,1194,145.0,0.115174,40.606701,15.53,1,108.62,5,17.32,1,1,27.17010225,0
13548,1116,1381,2011.03,2016.12,2014.02,2015.12,168.65,0,17.35,0.147506,46.30537836,27.28,2,17.71,5,13.856,1,0,14.866372058888889,0
15426,45733,0,2012.05,2016.05,2012.05,2015.06,2825.99,2075,130.42,0.1169099999999999,40.606701,28.08,1,353.44,4,26.4,1,1,27.20423266666667,0
11167,53063,17886,2009.11,2016.11,2015.05,2015.11,679.5,873,132.16,0.1152369999999999,40.9390266,19.56,2,73.26,6,16.5,0,1,27.18091446666666,0
8712,185092,0,2010.09,2016.09,2015.11,2015.09,18518.47,32228,144.02,0.110955,40.606701,-12.35,1,1387.57,5,85.0,1,1,27.16834116666666,0
13271,6323,0,2009.12,2016.12,2015.11,2015.12,495.73,0,18.48,0.144038,45.80687796,18.15,1,41.76,6,11.0,0,1,14.805440731111103,0
4391,188108,0,2010.06,2016.06,2010.06,2015.06,42.68,0,28.33,0.16695,44.31137796,21.06,1,3.81,6,11.4,0,0,14.869267610909093,0
12861,1017818,0,2010.11,2016.07,2014.07,2015.07,740.48,0,10.91,0.1634789999999999,44.31137796,18.62,1,75.46,5,13.2,0,0,14.874365164444448,0
6489,45231,0,2012.05,2016.05,2012.05,2015.05,6556.97,6830,19.79,0.141083,44.31137796,22.95,1,528.35,4,13.856,1,0,14.838638070000004,0
7171,12481,0,2013.01,2016.01,2013.01,2015.02,218.98,0,144.05,0.120372,40.606701,43.32,1,26.03,3,17.32,1,1,27.147762972222218,1
7552,25678,0,2010.12,2016.12,2010.12,2015.12,3803.3,0,17.44,0.145787,44.31137796,2.8,1,353.74,5,10.392,1,0,14.804991064444438,0
6129,7840,0,2012.05,2016.05,2012.05,2015.05,1177.25,0,16.2,0.1457109999999999,44.31137796,19.2,1,120.64,4,10.392,0,1,14.840182836666663,0
2843,34696,14618,2011.06,2016.06,2015.05,2015.06,3513.34,3109,131.38,0.1165089999999999,40.606701,18.36,2,444.7,5,20.0,0,1,27.2535845,0
1386,8514,0,2009.09,2016.09,2015.07,2015.09,1010.98,0,24.38,0.161747,44.31137796,10.03,1,71.57,6,10.35,0,0,14.854097531111108,1
2341,30738,0,2012.02,2016.04,2014.04,2015.04,3001.85,2677,131.08,0.1128599999999999,40.606701,20.8,1,329.7,4,17.25,0,1,27.213107866666665,0
11502,5249,0,2010.07,2016.07,2010.07,2015.07,604.38,1879,18.75,0.16695,44.31137796,14.64,1,50.5,6,10.392,0,0,14.86686929222222,0
11698,17184,0,2012.07,2016.07,2015.06,2015.07,1756.81,1252,144.85,0.11634,40.606701,12.72,1,211.37,4,16.5,1,1,27.194846333333327,0
14581,14855,0,2013.03,2016.03,2013.03,2015.03,2456.99,0,16.15,0.165021,44.31137796,-0.11,1,486.31,3,10.392,0,0,14.85520394777778,0
1826,1623,0,2009.07,2016.07,2009.07,2015.07,241.35,270,16.46,0.144902,44.31137796,26.04,1,23.75,7,10.392,0,1,14.82993007,1
6265,41801,0,2012.1,2016.1,2014.1,2015.1,4145.62,2946,143.07,0.1152369999999999,40.606701,34.56,1,432.78,3,23.036,1,1,27.159156111111106,1
4578,2451,0,2011.02,2016.02,2015.12,2015.02,367.13,0,21.34,0.14531,44.31137796,33.12,1,33.23,5,13.2,0,0,14.805479119999994,0
6825,753167,0,2009.06,2016.02,2015.11,2015.07,19720.11,11781,150.84,0.111694,40.606701,-0.12,1,1351.51,7,54.0,0,0,27.22985387777777,0
8227,2111,0,2010.07,2016.09,2010.07,2015.09,306.73,0,16.86,0.140621,44.31137796,12.82,1,22.22,6,13.2,0,0,14.818770814444443,0
11637,332350,0,2011.04,2016.04,2011.04,2015.04,0.0,0,131.39,0.115174,40.606701,53.92,1,0.0,5,26.4,0,0,27.2160042,0
5575,25007,0,2012.12,2016.12,2015.11,2015.12,3073.97,0,15.01,0.162133,44.31137796,3.7,1,159.51,3,13.856,1,1,14.85346620888889,0
14795,5878,0,2010.03,2016.03,2010.03,2015.03,724.91,1240,16.75,0.165794,44.31137796,31.64,1,67.72,6,13.856,0,0,14.88643380888889,0
10327,7643,19221,2013.04,2016.04,2013.04,2015.04,1148.4,891,18.37,0.1458839999999999,44.31137796,25.84,2,110.94,3,12.5,1,1,14.845092731111112,0
644,12156,0,2010.02,2016.02,2010.02,2015.02,1192.47,0,27.52,0.165787,44.31137796,25.92,1,129.24,6,11.5,0,0,14.841319892222211,0
12412,28879,0,2008.01,2017.01,2014.03,2016.01,3169.91,1098,166.36,0.130077,40.606701,25.44,1,338.15,8,17.0,0,0,27.263055194444444,0
12231,3089,0,2010.05,2016.05,2010.05,2015.05,463.94,0,16.94,0.1457109999999999,44.31137796,24.42,1,46.3,6,13.2,0,0,14.840182836666663,0
4110,3834,0,2012.07,2016.09,2015.07,2015.09,571.53,0,15.38,0.141434,44.31137796,13.4,1,44.16,4,13.856,0,0,14.84422617777778,0
6584,5308,0,2011.02,2016.02,2011.02,2015.02,535.67,530,131.35,0.1169,40.606701,43.08,1,58.59,5,17.25,0,0,27.234919099999995,0
6229,12692,0,2010.01,2017.01,2010.01,2016.01,545.54,404,131.84,0.1169019999999999,40.606701,51.72,1,61.66,6,20.7,0,1,27.144075545454545,0
8987,54327,0,2008.07,2016.07,2008.07,2015.07,4606.02,4462,147.03,0.097701,58.99595196,-8.38,1,404.24,8,65.3,1,1,34.68568079444445,0
1329,8415,0,2012.05,2016.05,2012.05,2015.05,818.74,731,129.24,0.115174,40.606701,47.61,1,99.18,4,26.3,1,1,27.20682391666666,0
707,3076,0,2004.06,2016.06,2015.01,2015.07,229.25,185,19.1,0.144902,44.31137796,21.52,1,19.3,12,13.2,0,0,14.828787147777776,0
3946,15667,35615,2012.01,2017.01,2015.05,2016.01,1688.92,1307,128.91,0.116908,40.606701,24.0,2,195.63,4,16.0,1,1,27.146075133333333,0
7207,25234,0,2009.08,2016.08,2009.08,2015.08,2533.79,2367,144.76,0.115174,40.606701,18.12,1,281.61,6,29.0,1,0,27.179282666666666,0
15396,2170560,33185,2010.06,2016.05,2010.06,2015.05,3592.03,3503,16.12,0.1640569999999999,44.31137796,17.13,2,310.45,6,10.35,0,0,14.875232903333336,0
9461,32386,0,2012.08,2016.09,2015.07,2015.09,282.92,0,14.71,0.141434,44.31137796,10.08,1,23.58,3,10.392,1,1,14.834146231111111,1
8514,798393,0,2011.05,2016.05,2011.05,2015.06,2127.48,0,24.29,0.1640569999999999,44.31137796,17.13,1,132.18,5,10.35,0,0,14.875232903333336,0
1023,40545,12647,2011.04,2016.11,2013.11,2015.11,5173.4,0,15.88,0.1640579999999999,44.31137796,27.88,3,360.38,5,15.0,0,0,14.880045092222224,0
11046,6172,0,2012.01,2017.01,2015.11,2016.01,935.59,0,15.97,0.144963,44.31137796,26.04,1,98.33,4,10.392,0,0,14.86517370888889,0
1899,22336,0,2013.01,2017.01,2014.11,2016.01,3159.74,0,19.5,0.143801,44.31137796,29.76,1,271.85,3,13.2,0,0,14.804382731111104,0
12248,342216,0,2010.03,2016.03,2010.03,2015.03,723.3,1163,131.19,0.120372,40.606701,37.39,1,84.05,6,16.5,0,0,27.229286233333333,0
14143,11570,0,2010.01,2016.03,2010.01,2015.03,1430.13,1947,16.24,0.1620329999999999,44.31137796,28.45,1,109.48,6,13.856,1,1,14.839163647272722,0
10906,6537,0,2012.04,2016.04,2012.04,2015.04,0.0,1120,0.0,0.0006,0.0,36.0,1,68.74,4,17.3,1,0,0.0001999999999999,0
5929,13811,0,2012.04,2016.04,2015.03,2015.04,1448.17,4470,17.56,0.16088,44.31137796,19.28,1,124.78,4,10.392,0,1,14.878239036666669,0
9806,7751,4206,2010.1,2016.1,2015.09,2015.1,836.77,862,131.72,0.115939,40.9390266,21.32,3,97.5,5,16.0,0,0,27.23671761818181,0
2842,36130,0,2012.08,2016.08,2015.07,2015.08,3499.94,3409,126.41,0.1151819999999999,40.606701,21.66,1,430.42,3,34.641,1,1,27.198269166666662,0
11821,5397,0,2011.07,2016.07,2011.07,2015.07,160.3,0,34.83,0.1457109999999999,44.31137796,14.57,1,16.07,5,10.35,1,1,14.83026759222222,0
13857,1976,0,2012.05,2016.05,2015.04,2015.05,290.52,0,16.85,0.145137,44.31137796,19.2,1,32.23,4,10.392,1,0,14.83966812,0
681,3296,0,2010.09,2016.09,2015.07,2015.09,487.34,0,0.0,0.141666,44.31137796,12.82,1,39.04,5,13.2,1,1,14.819564292222225,0
1952,29737,0,2011.07,2016.07,2011.07,2015.07,3878.93,0,13.59,0.1646369999999999,44.31137796,17.38,1,341.11,5,13.8,0,0,14.864763619999998,0
12347,16043,0,2009.01,2016.02,2009.01,2015.02,1396.94,482,131.76,0.102772,58.99595196,0.0,1,168.02,7,20.0,0,0,34.746387417777775,0
6312,27423,0,2011.07,2016.07,2011.07,2015.07,4033.1,3016,15.2,0.143166,44.31137796,16.59,1,344.47,5,13.15,1,0,14.829418764444444,0
8942,11213,515994,2010.01,2017.01,2015.11,2016.01,1673.59,0,8.62,0.143575,44.31137796,33.36,2,262.77,6,14.8,1,0,14.814855419999995,0
1803,5578,0,2012.11,2016.11,2012.11,2015.11,585.64,0,124.84,0.1165089999999999,41.1052014,62.43,1,73.81,3,40.0,1,1,27.19842503333333,0
6029,1636,0,2012.06,2016.07,2014.07,2015.07,242.32,184,18.42,0.144902,44.31137796,21.11,1,24.32,4,15.0,1,1,14.834550431111111,0
5363,260103,0,2013.04,2016.04,2014.06,2015.04,3512.9,0,16.54,0.144149,44.31137796,19.28,2,323.42,3,10.392,0,1,14.864331931111112,0
12720,3076,0,2009.09,2016.09,2009.09,2015.09,387.88,518,16.52,0.165793,44.31137796,13.4,1,31.86,6,13.856,0,0,14.855674542222223,0
14316,18426,0,2012.09,2016.09,2015.07,2015.09,2015.53,0,14.79,0.16059,44.31137796,11.42,1,133.72,3,13.2,1,1,14.853743292222225,0
10711,720740,445679,2013.04,2016.04,2014.12,2015.04,51.74,70,146.63,0.1128599999999999,40.606701,30.58,2,5.34,3,15.001,1,1,27.250017444444445,0
15361,4861,0,2010.05,2016.05,2010.05,2015.05,727.73,344,1.25,0.142881,44.31137796,25.47,1,70.04,6,13.8,0,1,14.840428181111117,0
14069,22759,0,2012.07,2016.07,2015.06,2015.07,2390.38,0,117.53,0.1157609999999999,40.606701,41.52,1,321.05,4,27.7,1,1,27.25262925,1
9263,7327,5179,2008.08,2016.05,2008.08,2015.06,430.17,644,132.62,0.1001669999999999,58.99595196,-0.51,2,61.85,7,6.6,0,0,34.71034512777778,0
1235,14050,4312,2009.07,2016.07,2009.07,2015.07,1863.07,0,16.2,0.142819,44.31137796,16.66,3,152.29,7,13.2,0,0,14.82930269777778,0
9922,38956,0,2012.12,2016.12,2015.11,2015.12,1696.83,0,15.98,0.145195,45.30837756,14.56,1,148.58,3,13.2,0,0,14.820510447777773,0
7867,107260,0,2011.01,2017.01,2011.01,2016.01,9341.0,11390,360.6,0.100092,58.99595196,0.12,1,602.17,5,39.0,0,0,34.628002016666656,0
4046,13388,0,2009.08,2016.08,2009.08,2015.08,1278.74,4030,16.65,0.1640569999999999,44.31137796,11.04,1,113.87,6,10.392,0,0,14.86012957,0
3839,3793,1888,2012.03,2016.07,2015.07,2015.03,445.67,0,12.3,0.257944,44.31137796,-0.55,2,1040.41,4,10.35,1,1,14.91219755888889,0
12570,297901,0,2012.05,2016.03,2014.03,2015.03,553.94,555,144.98,0.109245,40.728885,0.0,1,35.7,4,26.32,1,1,27.245144666666665,0
1450,4012564,237673,2010.03,2016.03,2014.07,2015.03,4688.49,6361,132.48,0.1076589999999999,40.606701,-0.79,2,284.75,6,33.0,0,0,27.18268816666666,0
13083,11190,0,2011.02,2016.02,2011.02,2015.02,1110.08,1793,138.24,0.1169,40.606701,34.56,1,115.48,5,17.3,1,0,27.234919099999995,0
7685,8525,0,2011.04,2016.04,2015.03,2015.04,813.48,0,10.11,0.162325,44.31137796,21.38,1,83.18,5,10.35,0,0,14.879141092222223,0
10800,18135,0,2011.12,2016.12,2015.07,2015.12,1898.7,4218,144.26,0.1165089999999999,40.606701,0.64,1,241.43,4,15.001,1,0,27.200894966666667,0
9289,20981,0,2012.1,2016.1,2012.1,2015.1,2567.73,146,132.52,0.134902,40.728885,-472.52,1,775.59,3,43.5,0,0,27.271072666666665,0
13595,9930,0,2009.1,2016.1,2009.1,2015.1,949.33,0,38.98,0.1670859999999999,45.30837756,14.64,1,95.1,6,10.35,0,0,14.906698903333332,0
1317,20164,0,2005.09,2016.09,2015.09,2015.09,2418.29,1650,132.11,0.157877,41.1052014,36.09,2,137.36,10,16.5,0,0,27.30511435,0
10392,288995,0,2010.05,2016.02,2010.05,2015.02,5559.87,0,37.46,0.1640579999999999,44.31137796,29.76,1,502.94,6,13.2,0,0,14.84045353666666,0
11085,2545,0,2011.11,2016.11,2015.09,2015.11,379.6,0,14.49,0.142881,46.30537836,21.09,1,32.8,4,10.39,1,0,14.86585835333333,0
2869,2199,0,2009.09,2016.09,2015.07,2015.09,323.85,453,16.62,0.141666,44.31137796,12.82,1,27.64,6,13.2,0,1,14.819564292222225,0
3689,87775,0,2010.07,2016.09,2015.09,2015.07,5471.25,5439,143.24,0.095597,58.99595196,-1.86,1,411.77,6,12.0,1,1,34.685129127777785,0
5626,1938393,0,2012.09,2016.09,2012.09,2015.09,1297.59,1027,16.72,0.1457109999999999,44.31137796,10.08,1,122.61,3,10.39,1,1,14.820352347777778,0
14167,30393,0,2010.01,2016.02,2015.12,2015.02,4516.36,0,0.0,0.142996,44.31137796,23.4,1,421.82,6,10.392,0,1,14.804933169999993,0
12839,74,2061,2012.08,2017.01,2015.11,2016.01,10.52,2,16.32,0.211178,45.80687796,48.6,2,4.63,3,13.856,1,1,15.374502575555558,0
185,4213,0,2012.06,2016.06,2012.06,2015.06,523.18,0,16.61,0.1457109999999999,44.31137796,24.4,1,55.5,4,15.0,1,1,14.835225264444448,1
1725,27,0,2012.07,2016.1,2013.1,2015.1,3.83,17,13.78,0.140621,44.31137796,7.8,1,0.03,4,10.392,1,1,14.81877084777778,0
892,11262,0,2013.04,2016.04,2015.03,2015.04,1636.53,0,0.0,0.141259,44.31137796,18.98,1,141.92,3,10.2,1,1,14.843578231111112,1
12765,18485,0,2009.09,2016.09,2015.07,2015.09,1809.3,0,17.45,0.161746,44.31137796,11.95,1,135.09,6,13.856,0,0,14.854064314444445,0
4530,18384,0,2009.12,2016.12,2015.1,2015.12,194.51,128,16.11,0.142881,44.31137796,21.74,1,17.66,6,10.392,1,1,14.805328647777772,0
12381,6499,0,2010.01,2016.02,2015.02,2014.01,318.35,0,16.1,0.143801,44.31137796,26.04,1,31.67,6,10.392,0,1,14.864275926060609,0
6934,2360,0,2003.11,2016.11,2003.11,2015.11,234.82,221,131.38,0.1152369999999999,41.27136420000001,38.67,1,28.12,12,20.0,0,0,27.20902912777777,0
12713,31425,24598,2009.08,2016.08,2009.08,2015.08,1163.54,1167,132.14,0.115174,40.606701,20.28,2,128.07,6,23.1,0,0,27.18246469696969,0
5264,50449,0,2011.08,2016.06,2015.05,2013.08,7220.29,0,0.0,0.141083,44.31137796,22.95,1,558.87,4,13.856,0,0,14.86298093904762,0
8218,44661,0,2011.01,2016.07,2013.07,2015.07,6480.32,0,21.44,0.140621,44.31137796,13.31,1,475.69,5,10.52,1,1,14.833603564444443,0
52,5162,0,2010.11,2016.11,2010.11,2015.11,0.0,0,0.0,0.0006,0.0,24.33,1,80.3,5,13.86,1,0,0.0001999999999999,0
12228,8849,23000,2009.1,2016.1,2009.1,2015.1,1328.95,1392,6.81,0.146348,45.30837756,16.24,2,127.63,6,11.5,0,0,14.871060153333334,0
6534,35804,0,2011.12,2016.12,2011.12,2015.12,1388.69,1261,167.3,0.1165089999999999,40.606701,5.52,1,177.43,4,43.0,1,1,27.14788633333333,0
9356,2763,0,2009.09,2016.09,2009.09,2015.09,139.77,179,136.27,0.1152369999999999,41.27136420000001,33.95,1,16.36,6,16.5,0,0,27.35608929696969,0
1024,18289,0,2011.12,2016.12,2015.11,2015.12,2716.52,0,0.0,0.144058,44.31137796,3.54,1,268.74,4,13.15,1,1,14.819613597777778,0
